Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source
2024-02-15 00:00:00,Great Britain,Great Britain,GB,123.31,185.58,68.42,51.39, nationalgrideso.com; elexon.co.uk
2024-02-16 00:00:00,Great Britain,Great Britain,GB,145.50,212.55,63.15,44.14, nationalgrideso.com; elexon.co.uk
2024-02-17 00:00:00,Great Britain,Great Britain,GB,111.55,170.20,71.63,52.54, nationalgrideso.com; elexon.co.uk
2024-02-18 00:00:00,Great Britain,Great Britain,GB,83.79,131.42,79.43,60.57, nationalgrideso.com; elexon.co.uk
2024-02-19 00:00:00,Great Britain,Great Britain,GB,90.14,140.87,77.21,62.95, nationalgrideso.com; elexon.co.uk
2024-02-20 00:00:00,Great Britain,Great Britain,GB,81.49,130.01,79.73,66.24, nationalgrideso.com; elexon.co.uk
2024-02-21 00:00:00,Great Britain,Great Britain,GB,60.04,102.82,84.79,70.09, nationalgrideso.com; elexon.co.uk
2024-02-22 00:00:00,Great Britain,Great Britain,GB,88.75,138.04,77.65,59.85, nationalgrideso.com; elexon.co.uk
2024-02-23 00:00:00,Great Britain,Great Britain,GB,109.47,168.71,72.22,55.14, nationalgrideso.com; elexon.co.uk
2024-02-24 00:00:00,Great Britain,Great Britain,GB,173.11,252.49,55.57,35.61, nationalgrideso.com; elexon.co.uk
2024-02-25 00:00:00,Great Britain,Great Britain,GB,144.79,214.44,62.44,42.29, nationalgrideso.com; elexon.co.uk
2024-02-26 00:00:00,Great Britain,Great Britain,GB,127.28,188.96,67.07,53.18, nationalgrideso.com; elexon.co.uk
2024-02-27 00:00:00,Great Britain,Great Britain,GB,150.67,217.62,61.33,48.23, nationalgrideso.com; elexon.co.uk
2024-02-28 00:00:00,Great Britain,Great Britain,GB,135.90,199.17,64.80,52.86, nationalgrideso.com; elexon.co.uk
2024-02-29 00:00:00,Great Britain,Great Britain,GB,115.41,171.98,70.10,54.64, nationalgrideso.com; elexon.co.uk
2024-03-01 00:00:00,Great Britain,Great Britain,GB,114.13,174.71,71.25,55.36, nationalgrideso.com; elexon.co.uk
2024-03-02 00:00:00,Great Britain,Great Britain,GB,113.63,173.99,71.37,52.97, nationalgrideso.com; elexon.co.uk
2024-03-03 00:00:00,Great Britain,Great Britain,GB,153.76,228.42,61.46,41.89, nationalgrideso.com; elexon.co.uk
2024-03-04 00:00:00,Great Britain,Great Britain,GB,147.93,218.57,62.76,50.34, nationalgrideso.com; elexon.co.uk
